ubigeo,department,province,district,nib_hogar,idh,monetary_poverty
100201,HUANUCO,AMBO,AMBO,0.25673372,0.397831205,0.25494056
100202,HUANUCO,AMBO,CAYNA,0.454545455,0.198746288,0.4351369
100203,HUANUCO,AMBO,COLPAS,0.622980251,0.200027483,0.5707202
100204,HUANUCO,AMBO,CONCHAMARCA,0.249633968,0.401557853,0.4351369
100205,HUANUCO,AMBO,HUACAR,0.259619842,0.290830597,0.36986958
100206,HUANUCO,AMBO,SAN FRANCISCO,0.293991416,0.259811608,0.38147645
100207,HUANUCO,AMBO,SAN RAFAEL,0.49614495,0.230936763,0.41785876
100208,HUANUCO,AMBO,TOMAY KICHWA,0.169792695,0.448543179,0.26530978
100301,HUANUCO,DOS DE MAYO,LA UNION,0.198262647,0.445947875,0.27127487
100307,HUANUCO,DOS DE MAYO,CHUQUIS,0.276699029,0.345663515,0.44594458
100311,HUANUCO,DOS DE MAYO,MARIAS,0.401564537,0.196012514,0.54155388
100313,HUANUCO,DOS DE MAYO,PACHAS,0.27554535,0.378036178,0.3596922
100316,HUANUCO,DOS DE MAYO,QUIVILLA,0.286697248,0.389213078,0.3596922
100317,HUANUCO,DOS DE MAYO,RIPAN,0.298350825,0.394644088,0.38055644
100321,HUANUCO,DOS DE MAYO,SHUNQUI,0.234458259,0.265717058,0.3803192
100322,HUANUCO,DOS DE MAYO,SILLAPATA,0.436220472,0.299579771,0.45952223
100323,HUANUCO,DOS DE MAYO,YANAS,0.271162123,0.374559425,0.3803192
100401,HUANUCO,HUACAYBAMBA,HUACAYBAMBA,0.225306649,0.33088037,0.46935145
100402,HUANUCO,HUACAYBAMBA,CANCHABAMBA,0.255464481,0.258588,0.63623112
100403,HUANUCO,HUACAYBAMBA,COCHABAMBA,0.431372549,0.344922685,0.46174772
100404,HUANUCO,HUACAYBAMBA,PINRA,0.314133017,0.251929265,0.55905329
100501,HUANUCO,HUAMALIES,LLATA,0.182812917,0.403694342,0.34707656
100502,HUANUCO,HUAMALIES,ARANCAY,0.168865435,0.31311758,0.44553617
100503,HUANUCO,HUAMALIES,CHAVIN DE PARIARCA,0.195507488,0.287560206,0.32985473
100504,HUANUCO,HUAMALIES,JACAS GRANDE,0.249842668,0.318104274,0.55077439
100505,HUANUCO,HUAMALIES,JIRCAN,0.29787234,0.292966488,0.52021802
100506,HUANUCO,HUAMALIES,MIRAFLORES,0.230585424,0.295772527,0.53687158
100507,HUANUCO,HUAMALIES,MONZON,0.620203983,0.365095481,0.27373968
100508,HUANUCO,HUAMALIES,PUNCHAO,0.260067114,0.348654138,0.39972025
100509,HUANUCO,HUAMALIES,PUNOS,0.364261168,0.272831062,0.48737594
100510,HUANUCO,HUAMALIES,SINGA,0.194660734,0.345179555,0.4580185
100511,HUANUCO,HUAMALIES,TANTAMAYO,0.409807356,0.235517349,0.4580185
100601,HUANUCO,LEONCIO PRADO,RUPA RUPA,0.274036704,0.537984885,0.1355109
100602,HUANUCO,LEONCIO PRADO,DANIEL ALOMIA ROBLES,0.702774813,0.344235807,0.2897587
100603,HUANUCO,LEONCIO PRADO,HERMILIO VALDIZAN,0.660250241,0.302087694,0.2897587
100604,HUANUCO,LEONCIO PRADO,JOSE CRESPO Y CASTILLO,0.407112775,0.425151592,0.19090586
100605,HUANUCO,LEONCIO PRADO,LUYANDO,0.440016267,0.416241445,0.10163237
100606,HUANUCO,LEONCIO PRADO,MARIANO DAMASO BERAUN,0.611757106,0.343892507,0.25385949
100607,HUANUCO,LEONCIO PRADO,PUCAYACU,0.695880806,0.307727254,0.2372049
100608,HUANUCO,LEONCIO PRADO,CASTILLO GRANDE,0.282585181,0.527694387,0.1355109
100609,HUANUCO,LEONCIO PRADO,PUEBLO NUEVO,0.552403467,0.387499354,0.18991424
100610,HUANUCO,LEONCIO PRADO,SANTO DOMINGO DE ANDA,0.642857143,0.295198105,0.2372049
100701,HUANUCO,MARANON,HUACRACHUCO,0.339676747,0.288549546,0.3738686
100702,HUANUCO,MARANON,CHOLON,0.622222222,0.290084876,0.3738686
100703,HUANUCO,MARANON,SAN BUENAVENTURA,0.34845735,0.220575054,0.59373586
100704,HUANUCO,MARANON,LA MORADA,0.665501166,0.413723918,0.2927597
100705,HUANUCO,MARANON,SANTA ROSA DE ALTO YANAJANCA,0.731895223,0.322495633,0.2927597
100801,HUANUCO,PACHITEA,PANAO,0.465639317,0.217498892,0.47880996
100802,HUANUCO,PACHITEA,CHAGLLA,0.374916611,0.323499454,0.29524074
100803,HUANUCO,PACHITEA,MOLINO,0.374579691,0.238026477,0.52709049
100804,HUANUCO,PACHITEA,UMARI,0.379288833,0.232890963,0.54067729
100901,HUANUCO,PUERTO INCA,PUERTO INCA,0.40839107,0.3815905,0.23248431
100902,HUANUCO,PUERTO INCA,CODO DEL POZUZO,0.54421425,0.32414852,0.27218251
100903,HUANUCO,PUERTO INCA,HONORIA,0.570664629,0.346989678,0.2666691
100904,HUANUCO,PUERTO INCA,TOURNAVISTA,0.490405117,0.409476983,0.2666691
100905,HUANUCO,PUERTO INCA,YUYAPICHIS,0.447852761,0.338070815,0.1472432
101001,HUANUCO,LAURICOCHA,JESUS,0.325017819,0.358524155,0.25238965
101002,HUANUCO,LAURICOCHA,BANOS,0.524564184,0.389463519,0.2975199
101003,HUANUCO,LAURICOCHA,JIVIA,0.21657754,0.317742834,0.2975199
101004,HUANUCO,LAURICOCHA,QUEROPALCA,0.441696113,0.409003141,0.2975199
101005,HUANUCO,LAURICOCHA,RONDOS,0.41761116,0.351179049,0.36802448
101006,HUANUCO,LAURICOCHA,SAN FRANCISCO DE ASIS,0.334061135,0.358678336,0.2975199
101007,HUANUCO,LAURICOCHA,SAN MIGUEL DE CAURI,0.531177829,0.478949798,0.43663957
101101,HUANUCO,YAROWILCA,CHAVINILLO,0.346911958,0.253961243,0.42137762
101102,HUANUCO,YAROWILCA,CAHUAC,0.246192893,0.342254093,0.4487558
101103,HUANUCO,YAROWILCA,CHACABAMBA,0.401069519,0.308939445,0.41815773
101104,HUANUCO,YAROWILCA,APARICIO POMARES,0.346029697,0.28126242,0.47954063
101105,HUANUCO,YAROWILCA,JACAS CHICO,0.469444444,0.233323673,0.44875401
101106,HUANUCO,YAROWILCA,OBAS,0.342084942,0.362132657,0.35054345
101107,HUANUCO,YAROWILCA,PAMPAMARCA,0.334140436,0.263947146,0.48635934
101108,HUANUCO,YAROWILCA,CHORAS,0.225308642,0.264193076,0.46523933
110101,ICA,ICA,ICA,0.176653808,0.654927211,0.02165357
110102,ICA,ICA,LA TINGUINA,0.15324603,0.632976877,0.02993514
110103,ICA,ICA,LOS AQUIJES,0.218170186,0.634676418,0.06411604
110104,ICA,ICA,OCUCAJE,0.448684211,0.582547662,0.01531918
110105,ICA,ICA,PACHACUTEC,0.199026764,0.625995364,0.04387934
110106,ICA,ICA,PARCONA,0.164178048,0.617706783,0.03132139
110107,ICA,ICA,PUEBLO NUEVO,0.200885445,0.605191538,0.007002301
110108,ICA,ICA,SALAS,0.430538842,0.594111658,0.05490567
110109,ICA,ICA,SAN JOSE DE LOS MOLINOS,0.23296808,0.626647997,0.051643
110110,ICA,ICA,SAN JUAN BAUTISTA,0.186028659,0.645435685,0.02880511
110111,ICA,ICA,SANTIAGO,0.196988866,0.620007572,0.03082752
110112,ICA,ICA,SUBTANJALLA,0.219114219,0.636838247,0.04354553
110113,ICA,ICA,TATE,0.241077932,0.601180372,0.04290589
110114,ICA,ICA,YAUCA DEL ROSARIO,0.513937282,0.391717686,0.06443243
110201,ICA,CHINCHA,CHINCHA ALTA,0.186127431,0.612609064,0.02640704
110202,ICA,CHINCHA,ALTO LARAN,0.323277803,0.572619606,0.03691668
110203,ICA,CHINCHA,CHAVIN,0.6,0.625443319,0.30081301
110204,ICA,CHINCHA,CHINCHA BAJA,0.179572578,0.57527048,0.01992541
110205,ICA,CHINCHA,EL CARMEN,0.176021158,0.544564197,0.03129616
110206,ICA,CHINCHA,GROCIO PRADO,0.250461713,0.59137311,0.0334979
110207,ICA,CHINCHA,PUEBLO NUEVO,0.223530126,0.598297857,0.0322399
110208,ICA,CHINCHA,SAN JUAN DE YANAC,0.835341365,0.356708644,0.1064054
110209,ICA,CHINCHA,SAN PEDRO DE HUACARPANA,0.697435897,0.341820602,0.1064054
110210,ICA,CHINCHA,SUNAMPE,0.212414144,0.609990697,0.03379569
110211,ICA,CHINCHA,TAMBO DE MORA,0.225915875,0.602950875,0.02585728
110301,ICA,NASCA,NASCA,0.200146717,0.606911287,0.03023548
110302,ICA,NASCA,CHANGUILLO,0.368421053,0.545792201,0.03317797
110303,ICA,NASCA,EL INGENIO,0.309872923,0.581486067,0.02553786
110304,ICA,NASCA,MARCONA,0.158894646,0.679033686,0.02243134
110305,ICA,NASCA,VISTA ALEGRE,0.300279764,0.609710008,0.03895312
110401,ICA,PALPA,PALPA,0.204859656,0.619107069,0.05117471
110402,ICA,PALPA,LLIPATA,0.368852459,0.589760307,0.03664045
110403,ICA,PALPA,RIO GRANDE,0.222457627,0.595439939,0.02825618
110404,ICA,PALPA,SANTA CRUZ,0.297297297,0.574404419,0.06609853
110405,ICA,PALPA,TIBILLO,0.565891473,0.578875425,0.08612403
110501,ICA,PISCO,PISCO,0.246702543,0.577138016,0.03123501
110502,ICA,PISCO,HUANCANO,0.231958763,0.533297303,0.0398449
110503,ICA,PISCO,HUMAY,0.241318423,0.554439628,0.0587026
110504,ICA,PISCO,INDEPENDENCIA,0.262964903,0.553096146,0.03947185
110505,ICA,PISCO,PARACAS,0.475502837,0.627766137,0.04926614
110506,ICA,PISCO,SAN ANDRES,0.221169464,0.517768836,0.02730565
110507,ICA,PISCO,SAN CLEMENTE,0.227780074,0.564877109,0.04783545
110508,ICA,PISCO,TUPAC AMARU INCA,0.281073446,0.561818246,0.03670807
120101,JUNIN,HUANCAYO,HUANCAYO,0.091400869,0.561992225,0.06563487
120104,JUNIN,HUANCAYO,CARHUACALLANGA,0.15936255,0.374826669,0.3181542
120105,JUNIN,HUANCAYO,CHACAPAMPA,0.08478803,0.267720537,0.3181542
120106,JUNIN,HUANCAYO,CHICCHE,0.197952218,0.315666548,0.3181542
120107,JUNIN,HUANCAYO,CHILCA,0.134816327,0.519995313,0.1303173
120108,JUNIN,HUANCAYO,CHONGOS ALTO,0.226215645,0.541523741,0.2004704
120111,JUNIN,HUANCAYO,CHUPURO,0.287719298,0.409756842,0.3181542
120112,JUNIN,HUANCAYO,COLCA,0.105,0.4688982,0.3856399
120113,JUNIN,HUANCAYO,CULLHUAS,0.296213808,0.17066371,0.3856399
120114,JUNIN,HUANCAYO,EL TAMBO,0.08898461,0.587123754,0.05108393
120116,JUNIN,HUANCAYO,HUACRAPUQUIO,0.232258065,0.41358691,0.3181542
120117,JUNIN,HUANCAYO,HUALHUAS,0.172388605,0.499234521,0.1707232
120119,JUNIN,HUANCAYO,HUANCAN,0.185115403,0.47514134,0.2503155
120120,JUNIN,HUANCAYO,HUASICANCHA,0.372168285,0.344047926,0.3181542
120121,JUNIN,HUANCAYO,HUAYUCACHI,0.201347305,0.471085321,0.2655351
120122,JUNIN,HUANCAYO,INGENIO,0.223201175,0.451390967,0.2004704
120124,JUNIN,HUANCAYO,PARIAHUANCA,0.489046773,0.145550639,0.3181542
120125,JUNIN,HUANCAYO,PILCOMAYO,0.144278607,0.536067371,0.1707232
120126,JUNIN,HUANCAYO,PUCARA,0.320970043,0.40586624,0.2655351
120127,JUNIN,HUANCAYO,QUICHUAY,0.184162063,0.481263125,0.2004704
120128,JUNIN,HUANCAYO,QUILCAS,0.431524548,0.455451746,0.2597536
120129,JUNIN,HUANCAYO,SAN AGUSTIN,0.143393393,0.512483458,0.2597536
120130,JUNIN,HUANCAYO,SAN JERONIMO DE TUNAN,0.124519846,0.519320571,0.2234907
120132,JUNIN,HUANCAYO,SANO,0.181566182,0.471615026,0.2234907
120133,JUNIN,HUANCAYO,SAPALLANGA,0.183807063,0.467024146,0.24349749
120134,JUNIN,HUANCAYO,SICAYA,0.181296868,0.519988218,0.2234907
120135,JUNIN,HUANCAYO,SANTO DOMINGO DE ACOBAMBA,0.349859155,0.364399946,0.3856399
120136,JUNIN,HUANCAYO,VIQUES,0.181208054,0.436046651,0.3659578
120201,JUNIN,CONCEPCION,CONCEPCION,0.14381814,0.514991664,0.1866913
120202,JUNIN,CONCEPCION,ACO,0.258992806,0.419426911,0.2004204
120203,JUNIN,CONCEPCION,ANDAMARCA,0.394564199,0.296075966,0.46875418
120204,JUNIN,CONCEPCION,CHAMBARA,0.147420147,0.367676138,0.3089625
120205,JUNIN,CONCEPCION,COCHAS,0.344537815,0.429537269,0.47450685
120206,JUNIN,CONCEPCION,COMAS,0.330917874,0.355803857,0.3089625
120207,JUNIN,CONCEPCION,HEROINAS TOLEDO,0.132307692,0.336259707,0.3089625
120208,JUNIN,CONCEPCION,MANZANARES,0.121019108,0.480261353,0.2296238
120209,JUNIN,CONCEPCION,MARISCAL CASTILLA,0.320481928,0.22154295,0.2296238
120210,JUNIN,CONCEPCION,MATAHUASI,0.134529148,0.502639891,0.23266353
120211,JUNIN,CONCEPCION,MITO,0.171492205,0.503173877,0.2004204
120212,JUNIN,CONCEPCION,NUEVE DE JULIO,0.18018018,0.491511268,0.1866913
120213,JUNIN,CONCEPCION,ORCOTUNA,0.154135338,0.447519125,0.38255127
120214,JUNIN,CONCEPCION,SAN JOSE DE QUERO,0.094508301,0.293105855,0.33713954
120215,JUNIN,CONCEPCION,SANTA ROSA DE OCOPA,0.139534884,0.506167708,0.13418097
120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,0.265765766,0.549832284,0.1538681
120302,JUNIN,CHANCHAMAYO,PERENE,0.421555252,0.417091425,0.31267017
120303,JUNIN,CHANCHAMAYO,PICHANAQUI,0.500540346,0.445496574,0.30580174
120304,JUNIN,CHANCHAMAYO,SAN LUIS DE SHUARO,0.566967384,0.426416171,0.2148942
120305,JUNIN,CHANCHAMAYO,SAN RAMON,0.260684861,0.51094946,0.1538681
120306,JUNIN,CHANCHAMAYO,VITOC,0.455357143,0.495316942,0.13756187
120401,JUNIN,JAUJA,JAUJA,0.124383224,0.534975932,0.13768551
120402,JUNIN,JAUJA,ACOLLA,0.288899901,0.496952727,0.34997418
120403,JUNIN,JAUJA,APATA,0.28776435,0.459101182,0.3256425
120404,JUNIN,JAUJA,ATAURA,0.27520436,0.535465544,0.2193331
120405,JUNIN,JAUJA,CANCHAYLLO,0.536121673,0.441005703,0.3256425
120406,JUNIN,JAUJA,CURICACA,0.48583878,0.431059123,0.2193331
120407,JUNIN,JAUJA,EL MANTARO,0.176322418,0.537673055,0.2470769
120408,JUNIN,JAUJA,HUAMALI,0.276134122,0.49425908,0.1858019
120409,JUNIN,JAUJA,HUARIPAMPA,0.177177177,0.532044787,0.1241071
120410,JUNIN,JAUJA,HUERTAS,0.299173554,0.461424011,0.1858019
120411,JUNIN,JAUJA,JANJAILLO,0.634703196,0.272572916,0.3862253
120412,JUNIN,JAUJA,JULCAN,0.350877193,0.527348331,0.1858019
120413,JUNIN,JAUJA,LEONOR ORDONEZ,0.202755906,0.518886396,0.1241071
120414,JUNIN,JAUJA,LLOCLLAPAMPA,0.300518135,0.473799588,0.1241071
120415,JUNIN,JAUJA,MARCO,0.77394636,0.449123394,0.3460402
120416,JUNIN,JAUJA,MASMA,0.304424779,0.409413434,0.3460402
120417,JUNIN,JAUJA,MASMA CHICCHE,0.529411765,0.446837804,0.4086393
120418,JUNIN,JAUJA,MOLINOS,0.262042389,0.366085289,0.2909101
120419,JUNIN,JAUJA,MONOBAMBA,0.564870259,0.399783823,0.2909101
120420,JUNIN,JAUJA,MUQUI,0.208211144,0.529140408,0.2273657
120421,JUNIN,JAUJA,MUQUIYAUYO,0.120665742,0.540039393,0.2417415
120422,JUNIN,JAUJA,PACA,0.548780488,0.467528344,0.2909101
120423,JUNIN,JAUJA,PACCHA,0.258517034,0.456982961,0.2470769
120424,JUNIN,JAUJA,PANCAN,0.348341232,0.495636676,0.2909101
120425,JUNIN,JAUJA,PARCO,0.431524548,0.461025431,0.2273657
120426,JUNIN,JAUJA,POMACANCHA,0.378995434,0.357619678,0.4086393
120427,JUNIN,JAUJA,RICRAN,0.312354312,0.388211339,0.4086393
120428,JUNIN,JAUJA,SAN LORENZO,0.148555708,0.517723639,0.16692441
120429,JUNIN,JAUJA,SAN PEDRO DE CHUNAN,0.338095238,0.413747695,0.2909101
120430,JUNIN,JAUJA,SAUSA,0.191263282,0.52073695,0.2470769
120431,JUNIN,JAUJA,SINCOS,0.317033415,0.393527529,0.1858019
120432,JUNIN,JAUJA,TUNAN MARCA,0.472527473,0.512991961,0.2909101
120433,JUNIN,JAUJA,YAULI,0.23415978,0.456378146,0.3862253
120434,JUNIN,JAUJA,YAUYOS,0.159467097,0.525977906,0.2417415
120501,JUNIN,JUNIN,JUNIN,0.200719823,0.462499758,0.22178845
120502,JUNIN,JUNIN,CARHUAMAYO,0.255395683,0.446364846,0.41252469
120503,JUNIN,JUNIN,ONDORES,0.367346939,0.486540197,0.30489644
120504,JUNIN,JUNIN,ULCUMAYO,0.6461837,0.222338362,0.51766199
120601,JUNIN,SATIPO,SATIPO,0.428402043,0.480690772,0.21841047
120602,JUNIN,SATIPO,COVIRIALI,0.775609756,0.397197766,0.37709363
120603,JUNIN,SATIPO,LLAYLLA,0.87966805,0.404762793,0.2828469
120604,JUNIN,SATIPO,MAZAMARI,0.643761302,0.423529753,0.35190937
120605,JUNIN,SATIPO,PAMPA HERMOSA,0.715937242,0.292687323,0.48846161
120606,JUNIN,SATIPO,PANGOA,0.711709801,0.362438966,0.38234087
120607,JUNIN,SATIPO,RIO NEGRO,0.791498604,0.362703205,0.33684533
120608,JUNIN,SATIPO,RIO TAMBO,0.896376073,0.273341026,0.51784869
120609,JUNIN,SATIPO,VIZCATAN DEL ENE,0.891749175,0.382596972,0.2828469
120701,JUNIN,TARMA,TARMA,0.18935334,0.515444256,0.14537614
120702,JUNIN,TARMA,ACOBAMBA,0.219310345,0.399523427,0.3348464
120703,JUNIN,TARMA,HUARICOLCA,0.34775641,0.434128575,0.4541516
120704,JUNIN,TARMA,HUASAHUASI,0.403157256,0.415872266,0.3348464
120705,JUNIN,TARMA,LA UNION,0.1531151,0.508804463,0.2684906
120706,JUNIN,TARMA,PALCA,0.291992775,0.373067494,0.23744444
120707,JUNIN,TARMA,PALCAMAYO,0.496044304,0.332184184,0.24586479
120708,JUNIN,TARMA,SAN PEDRO DE CAJAS,0.353328456,0.415988795,0.2684906
120709,JUNIN,TARMA,TAPO,0.529796512,0.303201953,0.4541516
120801,JUNIN,YAULI,LA OROYA,0.14055821,0.558704172,0.125755
120802,JUNIN,YAULI,CHACAPALPA,0.543396226,0.395713695,0.2441379
120803,JUNIN,YAULI,HUAY HUAY,0.328502415,0.612287722,0.136195
120804,JUNIN,YAULI,MARCAPOMACOCHA,0.336538462,0.529576099,0.2047686
120805,JUNIN,YAULI,MOROCOCHA,0.135667396,0.696606753,0.14238628
120806,JUNIN,YAULI,PACCHA,0.333333333,0.583072934,0.136195
120807,JUNIN,YAULI,SANTA BARBARA DE CARHUACAYAN,0.417857143,0.601939326,0.2047686
120808,JUNIN,YAULI,SANTA ROSA DE SACCO,0.170334148,0.567864561,0.125755
120809,JUNIN,YAULI,SUITUCANCHA,0.6,0.353337812,0.2441379
120810,JUNIN,YAULI,YAULI,0.171521036,0.675414473,0.04271369
120901,JUNIN,CHUPACA,CHUPACA,0.123361873,0.535423138,0.14533798
120902,JUNIN,CHUPACA,AHUAC,0.240995763,0.475409447,0.1995557
120903,JUNIN,CHUPACA,CHONGOS BAJO,0.173913043,0.46045345,0.255341
120904,JUNIN,CHUPACA,HUACHAC,0.153061224,0.5321596,0.2467012
120905,JUNIN,CHUPACA,HUAMANCACA CHICO,0.250558036,0.561127484,0.255341
120906,JUNIN,CHUPACA,SAN JUAN DE ISCOS,0.297619048,0.55043286,0.2886316
120907,JUNIN,CHUPACA,SAN JUAN DE JARPA,0.263843648,0.341114434,0.2467012
120908,JUNIN,CHUPACA,TRES DE DICIEMBRE,0.367447596,0.516016669,0.1876017
120909,JUNIN,CHUPACA,YANACANCHA,0.22236671,0.386799851,0.2886316
130101,LA LIBERTAD,TRUJILLO,TRUJILLO,0.052589846,0.666722295,0.04989521
130102,LA LIBERTAD,TRUJILLO,EL PORVENIR,0.147450919,0.560020071,0.24209033
130103,LA LIBERTAD,TRUJILLO,FLORENCIA DE MORA,0.1034083,0.580912234,0.20917457
130104,LA LIBERTAD,TRUJILLO,HUANCHACO,0.10256099,0.560415373,0.1893615
130105,LA LIBERTAD,TRUJILLO,LA ESPERANZA,0.115557695,0.581215658,0.19245626
130106,LA LIBERTAD,TRUJILLO,LAREDO,0.11257678,0.571811844,0.17123664
130107,LA LIBERTAD,TRUJILLO,MOCHE,0.114851264,0.604121079,0.132825
130108,LA LIBERTAD,TRUJILLO,POROTO,0.217435897,0.468532096,0.32142499
130109,LA LIBERTAD,TRUJILLO,SALAVERRY,0.226140284,0.581023486,0.1870471
130110,LA LIBERTAD,TRUJILLO,SIMBAL,0.155052265,0.454587334,0.31842062
130111,LA LIBERTAD,TRUJILLO,VICTOR LARCO HERRERA,0.063758207,0.66373376,0.06118822
130201,LA LIBERTAD,ASCOPE,ASCOPE,0.117934783,0.571978337,0.25837439
130202,LA LIBERTAD,ASCOPE,CHICAMA,0.12659754,0.571018187,0.24114123
130203,LA LIBERTAD,ASCOPE,CHOCOPE,0.113869188,0.579647799,0.15119381
130204,LA LIBERTAD,ASCOPE,MAGDALENA DE CAO,0.078055965,0.55052454,0.18400792
130205,LA LIBERTAD,ASCOPE,PAIJAN,0.144071398,0.538362101,0.32141216
130206,LA LIBERTAD,ASCOPE,RAZURI,0.153065367,0.551942545,0.25987669
130207,LA LIBERTAD,ASCOPE,SANTIAGO DE CAO,0.089674419,0.612141538,0.23065831
130208,LA LIBERTAD,ASCOPE,CASA GRANDE,0.102692055,0.595849433,0.12468796
130301,LA LIBERTAD,BOLIVAR,BOLIVAR,0.249776985,0.363855074,0.47963631
130302,LA LIBERTAD,BOLIVAR,BAMBAMARCA,0.392950392,0.256548464,0.64781428
130303,LA LIBERTAD,BOLIVAR,CONDORMARCA,0.336501901,0.30465723,0.65903417
130304,LA LIBERTAD,BOLIVAR,LONGOTEA,0.168115942,0.365965145,0.37950016
130305,LA LIBERTAD,BOLIVAR,UCHUMARCA,0.122962963,0.325597579,0.52812249
130306,LA LIBERTAD,BOLIVAR,UCUNCHA,0.299242424,0.351257294,0.42440448
130401,LA LIBERTAD,CHEPEN,CHEPEN,0.131779332,0.579551643,0.21749154
130402,LA LIBERTAD,CHEPEN,PACANGA,0.121226718,0.523425532,0.32458251
130403,LA LIBERTAD,CHEPEN,PUEBLO NUEVO,0.147203709,0.541187946,0.35559638
130501,LA LIBERTAD,JULCAN,JULCAN,0.253765637,0.295072085,0.44449581
130502,LA LIBERTAD,JULCAN,CALAMARCA,0.280274657,0.223110316,0.51529088
130503,LA LIBERTAD,JULCAN,CARABAMBA,0.19611956,0.228094158,0.59669255
130504,LA LIBERTAD,JULCAN,HUASO,0.489873418,0.185164721,0.59100247
130601,LA LIBERTAD,OTUZCO,OTUZCO,0.275236593,0.388373603,0.34779792
130602,LA LIBERTAD,OTUZCO,AGALLPAMPA,0.256173977,0.263167977,0.44900427
130604,LA LIBERTAD,OTUZCO,CHARAT,0.297549592,0.238325695,0.42108386
130605,LA LIBERTAD,OTUZCO,HUARANCHAL,0.275689223,0.281748834,0.51745046
130606,LA LIBERTAD,OTUZCO,LA CUESTA,0.299065421,0.205279782,0.56624864
130608,LA LIBERTAD,OTUZCO,MACHE,0.101947308,0.367982425,0.49631062
130610,LA LIBERTAD,OTUZCO,PARANDAY,0.148648649,0.264790609,0.59587084
130611,LA LIBERTAD,OTUZCO,SALPO,0.216313887,0.290807675,0.47078978
130613,LA LIBERTAD,OTUZCO,SINSICAP,0.482464455,0.175967019,0.65320656
130614,LA LIBERTAD,OTUZCO,USQUIL,0.26859375,0.216652919,0.55754524
130701,LA LIBERTAD,PACASMAYO,SAN PEDRO DE LLOC,0.110974862,0.604211641,0.21034851
130702,LA LIBERTAD,PACASMAYO,GUADALUPE,0.107643639,0.569668861,0.30476067
130703,LA LIBERTAD,PACASMAYO,JEQUETEPEQUE,0.089830508,0.564516456,0.39803324
130704,LA LIBERTAD,PACASMAYO,PACASMAYO,0.081168428,0.582531032,0.11573225
130705,LA LIBERTAD,PACASMAYO,SAN JOSE,0.147310345,0.53788302,0.33728335
130801,LA LIBERTAD,PATAZ,TAYABAMBA,0.313099944,0.354286214,0.37842299
130802,LA LIBERTAD,PATAZ,BULDIBUYO,0.274490786,0.395574094,0.50457834
130803,LA LIBERTAD,PATAZ,CHILLIA,0.416428571,0.268292451,0.69702252
130804,LA LIBERTAD,PATAZ,HUANCASPATA,0.241764706,0.276702214,0.57457553
130805,LA LIBERTAD,PATAZ,HUAYLILLAS,0.35042735,0.346471198,0.52202967
130806,LA LIBERTAD,PATAZ,HUAYO,0.332195677,0.254178733,0.69572526
130807,LA LIBERTAD,PATAZ,ONGON,0.744063325,0.217806773,0.59090909
130808,LA LIBERTAD,PATAZ,PARCOY,0.292102207,0.556587431,0.32580512
130809,LA LIBERTAD,PATAZ,PATAZ,0.298812352,0.468626382,0.35524978
130810,LA LIBERTAD,PATAZ,PIAS,0.18989899,0.436631778,0.35463653
130811,LA LIBERTAD,PATAZ,SANTIAGO DE CHALLAS,0.266666667,0.247118903,0.55996857
130812,LA LIBERTAD,PATAZ,TAURIJA,0.196911197,0.288811488,0.54115176
130813,LA LIBERTAD,PATAZ,URPAY,0.391975309,0.283890492,0.52699601
130901,LA LIBERTAD,SANCHEZ CARRION,HUAMACHUCO,0.272036995,0.420728876,0.34422425
130902,LA LIBERTAD,SANCHEZ CARRION,CHUGAY,0.292480266,0.210015414,0.67156456
130903,LA LIBERTAD,SANCHEZ CARRION,COCHORCO,0.287093942,0.229698798,0.46787947
130904,LA LIBERTAD,SANCHEZ CARRION,CURGOS,0.270720721,0.162095438,0.50103916
130905,LA LIBERTAD,SANCHEZ CARRION,MARCABAL,0.42926491,0.145325708,0.65502441
130906,LA LIBERTAD,SANCHEZ CARRION,SANAGORAN,0.492636442,0.099555821,0.64148054
130907,LA LIBERTAD,SANCHEZ CARRION,SARIN,0.307628866,0.210576631,0.63140962
130908,LA LIBERTAD,SANCHEZ CARRION,SARTIMBAMBA,0.484608351,0.178878302,0.64077053
131001,LA LIBERTAD,SANTIAGO DE CHUCO,SANTIAGO DE CHUCO,0.273294204,0.324892491,0.45926741
131002,LA LIBERTAD,SANTIAGO DE CHUCO,ANGASMARCA,0.477255779,0.337466416,0.49704689
131003,LA LIBERTAD,SANTIAGO DE CHUCO,CACHICADAN,0.307797538,0.369578966,0.45091231
131004,LA LIBERTAD,SANTIAGO DE CHUCO,MOLLEBAMBA,0.345878136,0.275276466,0.50098808
131005,LA LIBERTAD,SANTIAGO DE CHUCO,MOLLEPATA,0.31874145,0.214746745,0.42930853
131006,LA LIBERTAD,SANTIAGO DE CHUCO,QUIRUVILCA,0.284135241,0.436445291,0.41443551
131007,LA LIBERTAD,SANTIAGO DE CHUCO,SANTA CRUZ DE CHUCA,0.237028302,0.300639262,0.46093862
131008,LA LIBERTAD,SANTIAGO DE CHUCO,SITABAMBA,0.302013423,0.258062158,0.62646119
131101,LA LIBERTAD,GRAN CHIMU,CASCAS,0.185612571,0.412255602,0.35275352
131102,LA LIBERTAD,GRAN CHIMU,LUCMA,0.238225256,0.311023217,0.51653058
131103,LA LIBERTAD,GRAN CHIMU,MARMOT,0.310055866,0.408986595,0.48783205
